time,close
13:05:00,10836.95
13:05:00,10806.9
13:06:00,10843.95
13:06:00,10812.6
13:07:00,10840.7
13:07:00,10810.8
13:08:00,10845.7
13:08:00,10815.3
13:09:00,10841.5
13:09:00,10810.35
13:10:00,10834.4
13:10:00,10806.8
13:11:00,10839.6
13:11:00,10809.15
13:12:00,10840.05
13:12:00,10811.3
13:13:00,10841.15
13:13:00,10809.6
13:14:00,10835.35
13:14:00,10805.65
13:15:00,10833.05
13:15:00,10803.8
13:16:00,10837
13:16:00,10806.9
13:17:00,10832.8
13:17:00,10804.9
13:18:00,10835.05
13:18:00,10805.35
13:19:00,10831.8
13:19:00,10803.4
13:20:00,10836.75
13:20:00,10805.7
13:21:00,10826.7
13:21:00,10796.1
13:22:00,10819
13:22:00,10788.5
13:23:00,10820
13:23:00,10787.95
13:24:00,10827.75
13:24:00,10794.05
13:25:00,2.5
13:25:00,10824.85
13:25:00,10791.9
13:26:00,10827
13:26:00,10795.25
13:27:00,10831.6
13:27:00,10802.05
13:28:00,10827.3
13:28:00,10799.15
13:29:00,10828
13:29:00,10797.25
13:30:00,10828
13:30:00,10798.4
13:31:00,10823.8
13:31:00,10795.25
13:32:00,10819
13:32:00,10791.45
13:33:00,10820
13:33:00,10790.25
13:34:00,5700
13:34:00,10814
13:34:00,10786.9
13:35:00,5685
13:35:00,3
13:35:00,10788
13:35:00,10764.2
13:36:00,3
13:36:00,10793.95
13:36:00,10767.8
13:37:00,10799.05
13:37:00,10773.1
13:38:00,10802.85
13:38:00,10773.9
13:39:00,10803.05
13:39:00,10772.7
13:40:00,5675
13:40:00,10799.2
13:40:00,10771.7
13:41:00,10798.9
13:41:00,10770.35
13:42:00,10797.75
13:42:00,10771.85
13:43:00,10790
13:43:00,10766.05
13:44:00,10787.85
13:44:00,10763.95
13:45:00,10780.2
13:45:00,10755.2
13:46:00,10783.85
13:46:00,10758.6
13:47:00,10780.95
13:47:00,10755.2
13:48:00,10782.1
13:48:00,10755.85
13:49:00,10783.45
13:49:00,10757.2
13:50:00,5665
13:50:00,10782.05
13:50:00,10755.15
13:51:00,10786.45
13:51:00,10758.65
13:52:00,3
13:52:00,10785.25
13:52:00,10759.7
13:53:00,10792.9
13:53:00,10765.15
13:54:00,10784
13:54:00,10758.95
13:55:00,10791.9
13:55:00,10764
13:56:00,10799.6
13:56:00,10773.25
13:57:00,10795.45
13:57:00,10769.25
13:58:00,10794.15
13:58:00,10766.9
13:59:00,10793.15
14:00:00,10788
14:00:00,10760.15
14:00:00,10802.2
14:01:00,10788.1
14:01:00,10760.25
14:02:00,10773.8
14:02:00,10747.9
14:03:00,10772.45
14:03:00,10746.5
14:04:00,10771.8
14:04:00,10740.2
14:05:00,10777
14:05:00,10743
14:06:00,10786.45
14:06:00,10751.7
14:07:00,10788.45
14:07:00,10752.85
14:08:00,10788
14:08:00,10753.7
14:09:00,10790
14:09:00,10755.9
14:10:00,10790
14:10:00,10756.75
14:11:00,10787.95
14:11:00,10756.35
14:12:00,10783.05
14:12:00,10755.5
14:13:00,10790.9
14:13:00,10757.3
14:14:00,10795
14:14:00,10760.85
14:15:00,10798
14:15:00,10764.7
14:16:00,10794.55
14:16:00,10757.4
14:17:00,10793
14:17:00,10754.2
14:18:00,10789
14:18:00,10752.5
14:19:00,10793.9
14:19:00,10756.5
14:20:00,5667
14:20:00,10798
14:20:00,10759.4
14:21:00,10792.3
14:21:00,10756.35
14:22:00,10799.05
14:22:00,10763.2
14:23:00,10795.35
14:23:00,10762.8
14:24:00,10792.8
14:24:00,10761.35
14:25:00,10780.85
14:25:00,10752.35
14:26:00,10782.1
14:26:00,10752.35
14:27:00,10783.3
14:27:00,10754.95
14:28:00,10786
14:28:00,10756.65
14:29:00,10796.35
14:29:00,10763.15
14:30:00,10795
14:30:00,10765.75
14:31:00,10797
14:31:00,10765.85
14:32:00,10796.5
14:32:00,10764.95
14:33:00,10792.15
14:33:00,10763.4
14:34:00,5685
14:34:00,10819.9
14:34:00,10780.4
14:35:00,10819.55
14:35:00,10783.15
14:36:00,5688
14:36:00,10818
14:36:00,10785.05
14:37:00,10827.9
14:37:00,10792.35
14:38:00,5705
14:38:00,10824.4
14:38:00,10790.45
14:39:00,10829.95
14:39:00,10795.1
14:40:00,10827
14:40:00,10793
14:41:00,5696.85
14:41:00,10835
14:41:00,10798.25
14:42:00,10830.25
14:42:00,10797.6
14:43:00,10833
14:43:00,10796.2
14:44:00,5702.65
14:44:00,10831.95
14:44:00,10795.25
14:45:00,5700
14:45:00,10834.1
14:45:00,10797.6
14:46:00,5703
14:46:00,10820.05
14:46:00,10785.75
14:47:00,10808
14:47:00,10774.95
14:48:00,10808.3
14:48:00,10774.2
14:49:00,10816
14:49:00,10779.3
14:50:00,10818.25
14:50:00,10783.2
14:51:00,10821
14:51:00,10785.85
14:52:00,10828.1
14:52:00,10791.65
14:53:00,10830.75
14:53:00,10794.95
14:54:00,5700
14:54:00,10837.75
14:54:00,10798.05
14:55:00,5703.1
14:55:00,10842.65
14:55:00,10804.1
14:56:00,5702.6
14:56:00,10843.9
14:56:00,10804.2
14:57:00,10845.75
14:57:00,10806.4
14:58:00,10841.85
14:58:00,10802.1
14:59:00,10842.05
15:00:00,10839
15:00:00,10801.4
15:01:00,10845.6
15:01:00,10806.05
15:02:00,10841.85
15:02:00,10803.1
15:03:00,10841.8
15:03:00,10804.45
15:04:00,5696.5
15:04:00,10843.35
15:04:00,10805.5
15:05:00,10840
15:05:00,10802.6
15:06:00,10832.7
15:06:00,10798.3
15:07:00,10831
15:07:00,10796.5
15:08:00,10828
15:08:00,10791.3
15:09:00,10833.1
15:09:00,10793.9
15:10:00,5690
15:10:00,10832.05
15:10:00,10792.2
15:11:00,5700
15:11:00,10834.5
15:11:00,10793.8
15:12:00,10834.05
15:12:00,10791.95
15:13:00,10837.5
15:13:00,10795.85
15:14:00,5691.85
15:14:00,10831.35
15:14:00,10790.5
15:15:00,5690
15:15:00,10825
15:15:00,10780.65
15:16:00,5685
15:16:00,10825
15:16:00,10780.9
15:17:00,5700
15:17:00,10831.25
15:17:00,10788
15:18:00,5700
15:18:00,10831.05
15:18:00,10788.25
15:19:00,5700
15:19:00,10837.8
15:19:00,10794.9
15:20:00,10831.65
15:20:00,10788.75
15:21:00,5700
15:21:00,10828.95
15:21:00,10788.6
15:22:00,10829.85
15:22:00,10790.15
15:23:00,5690
15:23:00,10826.6
15:23:00,10782.6
15:24:00,5690
15:24:00,10826
15:24:00,10785.55
15:25:00,5690
15:25:00,10826.5
15:25:00,10786
15:26:00,5700
15:26:00,10825
15:26:00,10783.75
15:27:00,10826.45
15:27:00,10784.4
15:28:00,5695.05
15:28:00,10825.15
15:28:00,10782.85
15:29:00,5690
15:29:00,10825
15:29:00,10780
15:30:00,10825.95
